Movie_name,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Film-Noir,Western,(no genres listed)
Pretty_Woman_1990,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hell's_Kitchen_1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Man_Who_Knew_Too_Much_The_1956,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Tales_of_Ordinary_Madness_Storie_di_Ordinaria_Follia_1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Big_Brawl_The_1980,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S.F.W._1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Margot_at_the_Wedding_2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathology_2008,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
He_Walked_by_Night_1948,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Addicted_to_Love_1997,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurassic_Park_1993,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Stomp_the_Yard_2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Paradise_1982,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merchant_of_Venice_The_2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hero_at_Large_1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casshern_2004,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Prince_of_Darkness_1987,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
Anything_Else_2003,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8_Mile_2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Street_Thief_2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Kickboxer_1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
You'll_Never_Get_Rich_1941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
How_to_Stuff_a_Wild_Bikini_1965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flirt_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Below_2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Honey_I_Blew_Up_the_Kid_1992,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Blue_Crush_2002,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Boys_Don't_Cry_Chlopaki_nie_placza_2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enemies:_A_Love_Story_1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
March_of_the_Wooden_Soldiers_a.k.a._Babes_in_Toyland_1934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High_Spirits_1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady_in_a_Cage_1964,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Gunga_Din_1939,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Au_Hasard_Balthazar_1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
King_Is_Alive_The_2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Star_Wars:_Episode_II_-_Attack_of_the_Clones_2002,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Twister_1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Losing_Isaiah_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Babylon_A.D._2008,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Electric_Horseman_The_1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Charade_1963,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Quarry_The_1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Some_Girl_1998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bar_Girls_1994,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasure_Island_1950,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For_Keeps_1988,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
They_All_Laughed_1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thesis_Tesis_1996,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Sunset_Blvd._a.k.a._Sunset_Boulevard_1950,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Return_from_Witch_Mountain_1978,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bubble_Boy_2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battle_of_Russia_The_Why_We_Fight_5_1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Emma_1996,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tequila_Sunrise_1988,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Men_with_Guns_1997,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
American_Nightmare_The_2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dead_Ringers_1988,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Mighty_Aphrodite_1995,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumbo_1941,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Cover_Girl_1944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Taboo_Gohatto_1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Creature_Wasn't_Nice_The_a.k.a._Naked_Space_a.k.a._Spaceship_1981,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Drop_Zone_1994,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Godfather:_Part_II_The_1974,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Beverly_Hills_Chihuahua_2008,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cannonball_1976,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Vamp_1986,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Shaolin_Soccer_Siu_lam_juk_kau_2001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Walk_in_the_Clouds_A_1995,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
King_Rat_1965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Suspect_Zero_2004,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Wyatt_Earp_1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Happy_Endings_2005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Road_to_Bali_1952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
El_Cid_1961,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Face_2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inn_of_the_Sixth_Happiness_The_1958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Woman_of_the_Year_1942,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three_Amigos_1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Happy_Gilmore_1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So_Dear_to_My_Heart_1949,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady_Chatterley's_Lover_1981,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadly_Friend_1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
From_Russia_with_Love_1963,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Night_in_Casablanca_A_1946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiss_the_Bride_2002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Open_Season_2006,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger_&_Me_1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Forces_of_Nature_1999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In_the_Mouth_of_Madness_1995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Postman_The_1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Krull_1983,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Veronica_Guerin_2003,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
One_Little_Indian_1973,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Sherlock_Holmes:_Terror_by_Night_1946,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
300_2007,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Uncle_Buck_1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silver_City_2004,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Still_Breathing_1997,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Out_of_Africa_1985,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
True_Crime_1999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Boomerang_1947,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Raise_Your_Voice_2004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bamboozled_2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Godzilla_1998,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Fire_Within_The_Le_Feu_Follet_1963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PCU_1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House_of_Wax_2005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Back_to_the_Future_1985,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Death_Hunt_1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Far_From_Home:_The_Adventures_of_Yellow_Dog_1995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W._2008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocahontas_1995,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
My_Bloody_Valentine_1981,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Big_Night_1996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodbye_Dragon_Inn_Bu_san_2003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I'm_Not_Rappaport_1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August_Evening_2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas_Crown_Affair_The_1999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Fog_The_1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Callejón_de_los_milagros_El_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_Rainbow_1989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
General's_Daughter_The_1999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Air_Bud_1997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop_Making_Sense_1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Children_of_Men_2006,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
Land_Before_Time_III:_The_Time_of_the_Great_Giving_1995,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Welcome_to_Collinwood_2002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jar_The_Khomreh_1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Walk_the_Line_2005,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Lifeboat_1944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Last_of_the_Mohicans_The_1992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
They_Bite_1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rent-a-Kid_1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pink_Cadillac_1989,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Dennis_the_Menace_1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Name_of_the_Rose_The_Der_Name_der_Rose_1986,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
Went_to_Coney_Island_on_a_Mission_From_God..._Be_Back_by_Five_1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Murmur_of_the_Heart_Le_Souffle_au_coeur_1971,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Campus_Man_1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holy_Land_The_2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Closely_Watched_Trains_Ostre_sledované_vlaky_1966,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
January_Man_The_1989,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
My_Best_Fiend_Mein_liebster_Feind_1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Riding_in_Cars_with_Boys_2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Road_Games_1981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Deck_the_Halls_2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dust_to_Glory_2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Adventures_of_Don_Juan_1948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polar_Express_The_2004,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
My_Baby's_Daddy_2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pi_1998,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Killer's_Kiss_1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Soft_Fruit_1999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky_Horror_Picture_Show_The_1975,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Comebacks_The_2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian_Ark_Russkiy_Kovcheg_2002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Matchstick_Men_2003,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Neil_Young:_Heart_of_Gold_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Go_1999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Scarecrow_1973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Driver_The_1978,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Killing_Fields_The_1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Until_the_End_of_the_World_Bis_ans_Ende_der_Welt_1991,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Woman_in_the_Dunes_Suna_no_onna_1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
You_Only_Live_Twice_1967,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Greyfriars_Bobby_a.k.a._Greyfriars_Bobby:_The_True_Story_of_a_Dog_1961,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Suicide_Club_Jisatsu_saakuru_2002,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Macabre_1958,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Set_It_Off_1996,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Foreign_Land_Terra_Estrangeira_1996,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Defence_of_the_Realm_1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bloody_Mama_1970,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Muse_The_1999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow_Cake_2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Last_Starfighter_The_1984,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Private_Lessons_1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three_Men_and_a_Baby_1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midnight_1939,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It_Could_Happen_to_You_1994,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas_Chainsaw_Massacre_The_1974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Casque_d'or_a.k.a._Golden_Marie_1952,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Flu_Bird_Horror_2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Shut_Up_&_Sing_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Radioland_Murders_1994,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bourne_Supremacy_The_2004,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Sunshine_Boys_The_1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little_Man_2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pet_Sematary_II_1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Brief_Crossing_Brève_traversée_2001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby_Jones_Stroke_of_Genius_2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Evil_That_Men_Do_The_1984,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Sheena_1984,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Manito_2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesdays_with_Morrie_1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Doctor_The_1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Without_a_Clue_1988,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Legend_of_Zorro_The_2005,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Toy_The_1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco_1930,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Penitentiary_1979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hole_The_a.k.a._Night_Watch_The_Trou_Le_1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Tickle_in_the_Heart_A_1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brief_Encounter_1946,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Grateful_Dead_1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miracle_of_Morgan's_Creek_The_1944,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Funhouse_The_1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sunset_Park_1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrival_The_1996,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Born_Romantic_2000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Return_of_Doctor_X_The_1939,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
52_Pick-Up_1986,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Navy_Seals_1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Shawshank_Redemption_The_1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sands_of_Iwo_Jima_1949,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Code_The_La_Mentale_2002,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
American_Werewolf_in_Paris_An_1997,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
On_Moonlight_Bay_1951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Island_The_2005,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
Full_Monty_The_1997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Decline_of_Western_Civilization_The_1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Beowulf_&_Grendel_2005,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Eve_and_the_Fire_Horse_2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rambo:_First_Blood_Part_II_1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Head-On_Gegen_die_Wand_2004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Glory_Road_2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lagaan:_Once_Upon_a_Time_in_India_2001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
August_Rush_2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Steel_1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blood_Beach_1981,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Flight_of_the_Phoenix_The_1965,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Streetcar_Named_Desire_A_1951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Border_The_1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Series_7:_The_Contenders_2001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Women_Robbers_Diebinnen_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Comancheros_The_1961,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Groove_2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ordinary_Sinner_2001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Northfork_2003,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brubaker_1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
First_Blood_Rambo:_First_Blood_1982,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Babette's_Feast_Babettes_gæstebud_1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad_Company_1995,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Zardoz_1974,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Angel_Heart_1987,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
My_Life_and_Times_With_Antonin_Artaud_En_compagnie_d'Antonin_Artaud_1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Operation_Petticoat_1959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hairspray_2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Final_Conflict_The_a.k.a._Omen_III:_The_Final_Conflict_1981,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Invisible_Ray_The_1936,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Scotland_Pa._2001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paths_of_Glory_1957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Ladder_49_2004,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
